delivery_id,format,match_id,delivery_str,innings,over_num,ball_in_over,bowler,bowler_id,bowling_style,right_armed_bowl,batter,batter_id,right_handed_bat,non_striker,non_striker_id,matchup,ball_speed_ms,ball_speed_kmh,pitch_x,pitch_y,stumps_x,stumps_y,field_x,field_y,lateral_swing,stumps_off_centre,pitch_off_centre,length_from_batter,delivery_type,height_class,ball_age_overs,ball_age_since_replacement,ball_id_within_innings,ball_phase,ball_type,is_new_ball_period,runs,batter_runs,bowler_runs,extras,is_wide,is_no_ball,is_leg_bye,is_bye,dismissal_details,batter_is_right,bowler_is_right,has_pitch_xy,has_stumps_xy,has_speed,has_trajectory,venue,city,country,match_date,temperature_c,humidity_pct,wind_speed_kmh,wind_direction_deg,cloud_cover_pct,precipitation_mm,pressure_hpa,pitch_type,pitch_condition,venue_join_confidence,weather_available,ball_num_seq
IPL_Men_2_1.9.4,IPL_Men,2,1.9.4,1,9,4,Harbhajan Singh,103,OFF_SPIN,1.0,Dwayne Bravo,25,1.0,Suresh Raina,14,RH_vs_RA,24.497,88.1892,0.039,2.274,-0.187,0.741,61.0,83.0,-0.226,0.187,0.039,17.846,yorker,hip,9.666666666666666,9.666666666666666,A,middle,Kookaburra_Pink,1,1.0,1,1,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,4
IPL_Men_2_1.9.5,IPL_Men,2,1.9.5,1,9,5,Harbhajan Singh,103,OFF_SPIN,1.0,Suresh Raina,14,0.0,Dwayne Bravo,25,LH_vs_RA,27.501,99.0036,-0.107,3.411,-0.344,0.83,16.0,70.0,-0.237,0.344,0.107,16.709,yorker,waist,9.833333333333334,9.833333333333334,A,middle,Kookaburra_Pink,1,4.0,4,4,,0,0,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,5
IPL_Men_2_1.9.6,IPL_Men,2,1.9.6,1,9,6,Harbhajan Singh,103,OFF_SPIN,1.0,Suresh Raina,14,0.0,Dwayne Bravo,25,LH_vs_RA,26.558,95.6088,0.011,4.515,-0.223,0.441,16.0,25.0,-0.234,0.223,0.011,15.605,yorker,knee,10.0,10.0,A,middle,Kookaburra_Pink,1,1.0,1,1,,0,0,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,6
IPL_Men_2_1.10.1,IPL_Men,2,1.10.1,1,10,1,Pragyan Ojha,106,ORTHODOX,0.0,Suresh Raina,14,0.0,Dwayne Bravo,25,LH_vs_LA,24.375,87.75,-0.339,5.009,-0.383,0.773,13.0,39.0,-0.043999999999999984,0.383,0.339,15.111,yorker,hip,10.166666666666666,10.166666666666666,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,False,False,1,1,1,1,,,,,,,,,,,,,,,,1
IPL_Men_2_1.10.2,IPL_Men,2,1.10.2,1,10,2,Pragyan Ojha,106,ORTHODOX,0.0,Dwayne Bravo,25,1.0,Suresh Raina,14,RH_vs_LA,25.483,91.7388,-0.299,4.91,-0.218,0.648,68.0,45.0,0.08099999999999999,0.218,0.299,15.21,yorker,hip,10.333333333333334,10.333333333333334,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,2
IPL_Men_2_1.10.3,IPL_Men,2,1.10.3,1,10,3,Pragyan Ojha,106,ORTHODOX,0.0,Dwayne Bravo,25,1.0,Suresh Raina,14,RH_vs_LA,25.748,92.6928,-0.12,2.01,-0.011,0.472,9.0,26.0,0.109,0.011,0.12,18.11,yorker,knee,10.5,10.5,A,middle,Kookaburra_Pink,0,4.0,4,4,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,3
IPL_Men_2_1.10.4,IPL_Men,2,1.10.4,1,10,4,Pragyan Ojha,106,ORTHODOX,0.0,Dwayne Bravo,25,1.0,Suresh Raina,14,RH_vs_LA,,,,,,,42.0,21.0,,,,,unknown,unknown,10.666666666666666,10.666666666666666,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,False,0,0,0,0,,,,,,,,,,,,,,,,4
IPL_Men_2_1.10.5,IPL_Men,2,1.10.5,1,10,5,Pragyan Ojha,106,ORTHODOX,0.0,Suresh Raina,14,0.0,Dwayne Bravo,25,LH_vs_LA,23.961,86.25959999999999,0.459,4.175,0.754,0.616,0.0,0.0,0.295,0.754,0.459,15.945,yorker,hip,10.833333333333334,10.833333333333334,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,c Lasith Malinga b Pragyan Ojha,False,False,1,1,1,1,,,,,,,,,,,,,,,,5
IPL_Men_2_1.10.6,IPL_Men,2,1.10.6,1,10,6,Pragyan Ojha,106,ORTHODOX,0.0,Dwayne Bravo,25,1.0,Albie Morkel,26,RH_vs_LA,25.608,92.1888,0.444,5.115,0.328,0.653,5.0,5.0,-0.11599999999999999,0.328,0.444,15.005,yorker,hip,11.0,11.0,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,6
IPL_Men_2_1.11.1,IPL_Men,2,1.11.1,1,11,1,Kieron Pollard,210,MEDIUM_SEAM,1.0,Albie Morkel,26,0.0,Dwayne Bravo,25,LH_vs_RA,33.748,121.49279999999999,-0.065,9.246,0.354,1.22,64.0,41.0,0.419,0.354,0.065,10.874,good_length,chest,11.166666666666666,11.166666666666666,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,1
IPL_Men_2_1.11.2,IPL_Men,2,1.11.2,1,11,2,Kieron Pollard,210,MEDIUM_SEAM,1.0,Albie Morkel,26,0.0,Dwayne Bravo,25,LH_vs_RA,33.689,121.2804,-0.559,9.939,-0.442,1.174,5.0,5.0,0.11700000000000005,0.442,0.559,10.181000000000001,good_length,chest,11.333333333333334,11.333333333333334,A,middle,Kookaburra_Pink,0,1.0,0,1,Wd,1,0,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,2
IPL_Men_2_1.11.3,IPL_Men,2,1.11.3,1,11,3,Kieron Pollard,210,MEDIUM_SEAM,1.0,Albie Morkel,26,0.0,Dwayne Bravo,25,LH_vs_RA,33.689,121.2804,0.217,7.08,0.726,0.833,66.0,51.0,0.509,0.726,0.217,13.040000000000001,full,waist,11.5,11.5,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,2
IPL_Men_2_1.11.4,IPL_Men,2,1.11.4,1,11,4,Kieron Pollard,210,MEDIUM_SEAM,1.0,Dwayne Bravo,25,1.0,Albie Morkel,26,RH_vs_RA,29.693,106.8948,-0.417,7.021,-0.226,0.905,39.0,26.0,0.19099999999999998,0.226,0.417,13.099,full,waist,11.666666666666666,11.666666666666666,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,3
IPL_Men_2_1.11.5,IPL_Men,2,1.11.5,1,11,5,Kieron Pollard,210,MEDIUM_SEAM,1.0,Albie Morkel,26,0.0,Dwayne Bravo,25,LH_vs_RA,,,,,,,5.0,5.0,,,,,unknown,unknown,11.833333333333334,11.833333333333334,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,False,True,0,0,0,0,,,,,,,,,,,,,,,,4
IPL_Men_2_1.11.6,IPL_Men,2,1.11.6,1,11,6,Kieron Pollard,210,MEDIUM_SEAM,1.0,Albie Morkel,26,0.0,Dwayne Bravo,25,LH_vs_RA,34.456,124.04160000000002,0.114,6.539,0.543,0.688,66.0,74.0,0.42900000000000005,0.543,0.114,13.581000000000001,full,hip,12.0,12.0,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,5
IPL_Men_2_1.11.7,IPL_Men,2,1.11.7,1,11,7,Kieron Pollard,210,MEDIUM_SEAM,1.0,Dwayne Bravo,25,1.0,Albie Morkel,26,RH_vs_RA,34.056,122.60159999999999,-0.354,8.295,-0.012,1.033,62.0,46.0,0.34199999999999997,0.012,0.354,11.825000000000001,good_length,waist,12.166666666666666,12.166666666666666,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,6
IPL_Men_2_1.12.1,IPL_Men,2,1.12.1,1,12,1,Pragyan Ojha,106,ORTHODOX,0.0,Dwayne Bravo,25,1.0,Albie Morkel,26,RH_vs_LA,25.345,91.242,0.443,5.166,0.339,0.65,5.0,5.0,-0.10399999999999998,0.339,0.443,14.954,yorker,hip,12.166666666666666,12.166666666666666,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,1
IPL_Men_2_1.12.2,IPL_Men,2,1.12.2,1,12,2,Pragyan Ojha,106,ORTHODOX,0.0,Dwayne Bravo,25,1.0,Albie Morkel,26,RH_vs_LA,25.177,90.6372,0.39,4.214,0.342,0.708,0.0,0.0,-0.04799999999999999,0.342,0.39,15.906,yorker,hip,12.333333333333334,12.333333333333334,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,c Kieron Pollard b Pragyan Ojha,True,False,1,1,1,1,,,,,,,,,,,,,,,,2
IPL_Men_2_1.12.3,IPL_Men,2,1.12.3,1,12,3,Pragyan Ojha,106,ORTHODOX,0.0,Albie Morkel,26,0.0,Subramaniam Badrinath,12,LH_vs_LA,25.516,91.85759999999999,-0.302,4.345,-0.263,0.713,5.0,5.0,0.03899999999999998,0.263,0.302,15.775000000000002,yorker,hip,12.5,12.5,A,middle,Kookaburra_Pink,0,1.0,0,0,Lb,0,0,1,0,,False,False,1,1,1,1,,,,,,,,,,,,,,,,3
IPL_Men_2_1.12.4,IPL_Men,2,1.12.4,1,12,4,Pragyan Ojha,106,ORTHODOX,0.0,Subramaniam Badrinath,12,0.0,Albie Morkel,26,LH_vs_LA,24.901,89.6436,-0.419,3.771,-0.36,0.528,16.0,44.0,0.059,0.36,0.419,16.349,yorker,knee,12.666666666666666,12.666666666666666,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,False,False,1,1,1,1,,,,,,,,,,,,,,,,4
IPL_Men_2_1.12.5,IPL_Men,2,1.12.5,1,12,5,Pragyan Ojha,106,ORTHODOX,0.0,Albie Morkel,26,0.0,Subramaniam Badrinath,12,LH_vs_LA,,,,,,,22.0,27.0,,,,,unknown,unknown,12.833333333333334,12.833333333333334,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,False,False,0,0,0,0,,,,,,,,,,,,,,,,5
IPL_Men_2_1.12.6,IPL_Men,2,1.12.6,1,12,6,Pragyan Ojha,106,ORTHODOX,0.0,Subramaniam Badrinath,12,0.0,Albie Morkel,26,LH_vs_LA,24.717,88.9812,-0.403,5.45,-0.272,0.708,37.0,25.0,0.131,0.272,0.403,14.670000000000002,yorker,hip,13.0,13.0,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,False,False,1,1,1,1,,,,,,,,,,,,,,,,6
IPL_Men_2_1.13.1,IPL_Men,2,1.13.1,1,13,1,Kieron Pollard,210,MEDIUM_SEAM,1.0,Subramaniam Badrinath,12,0.0,Albie Morkel,26,LH_vs_RA,34.022,122.47919999999999,-0.326,5.432,-0.239,0.619,42.0,53.0,0.08700000000000002,0.239,0.326,14.688,yorker,hip,13.166666666666666,13.166666666666666,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,1
IPL_Men_2_1.13.2,IPL_Men,2,1.13.2,1,13,2,Kieron Pollard,210,MEDIUM_SEAM,1.0,Subramaniam Badrinath,12,0.0,Albie Morkel,26,LH_vs_RA,34.005,122.418,-0.4,8.888,-0.401,0.913,34.0,18.0,-0.0010000000000000009,0.401,0.4,11.232000000000001,good_length,waist,13.333333333333334,13.333333333333334,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,2
IPL_Men_2_1.13.3,IPL_Men,2,1.13.3,1,13,3,Kieron Pollard,210,MEDIUM_SEAM,1.0,Albie Morkel,26,0.0,Subramaniam Badrinath,12,LH_vs_RA,33.97,122.292,-0.229,8.188,0.085,1.087,66.0,31.0,0.314,0.085,0.229,11.932,good_length,waist,13.5,13.5,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,3
IPL_Men_2_1.13.4,IPL_Men,2,1.13.4,1,13,4,Kieron Pollard,210,MEDIUM_SEAM,1.0,Albie Morkel,26,0.0,Subramaniam Badrinath,12,LH_vs_RA,34.535,124.326,-0.481,8.901,-0.244,1.209,0.0,0.0,0.237,0.244,0.481,11.219000000000001,good_length,chest,13.666666666666666,13.666666666666666,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,c Pragyan Ojha b Kieron Pollard,False,True,1,1,1,1,,,,,,,,,,,,,,,,4
IPL_Men_2_1.13.5,IPL_Men,2,1.13.5,1,13,5,Kieron Pollard,210,MEDIUM_SEAM,1.0,Subramaniam Badrinath,12,0.0,MS Dhoni,1,LH_vs_RA,34.423,123.92280000000001,-0.718,9.267,-0.593,1.062,35.0,28.0,0.125,0.593,0.718,10.853000000000002,good_length,waist,13.833333333333334,13.833333333333334,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,5
IPL_Men_2_1.13.6,IPL_Men,2,1.13.6,1,13,6,Kieron Pollard,210,MEDIUM_SEAM,1.0,Subramaniam Badrinath,12,0.0,MS Dhoni,1,LH_vs_RA,34.664,124.7904,-0.402,8.625,-0.168,0.791,68.0,33.0,0.234,0.168,0.402,11.495000000000001,good_length,hip,14.0,14.0,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,6
IPL_Men_2_1.14.1,IPL_Men,2,1.14.1,1,14,1,Pragyan Ojha,106,ORTHODOX,0.0,Subramaniam Badrinath,12,0.0,MS Dhoni,1,LH_vs_LA,,,-0.325,5.513,-0.363,0.68,34.0,32.0,-0.03799999999999998,0.363,0.325,14.607000000000001,full,hip,14.166666666666666,14.166666666666666,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,False,False,1,1,0,0,,,,,,,,,,,,,,,,1
IPL_Men_2_1.14.2,IPL_Men,2,1.14.2,1,14,2,Pragyan Ojha,106,ORTHODOX,0.0,MS Dhoni,1,1.0,Subramaniam Badrinath,12,RH_vs_LA,23.901,86.0436,-0.096,5.224,-0.065,0.805,39.0,39.0,0.031,0.065,0.096,14.896,yorker,waist,14.333333333333334,14.333333333333334,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,2
IPL_Men_2_1.14.3,IPL_Men,2,1.14.3,1,14,3,Pragyan Ojha,106,ORTHODOX,0.0,MS Dhoni,1,1.0,Subramaniam Badrinath,12,RH_vs_LA,25.171,90.6156,-0.213,6.414,0.053,0.671,75.0,66.0,0.266,0.053,0.213,13.706000000000001,full,hip,14.5,14.5,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,3
IPL_Men_2_1.14.4,IPL_Men,2,1.14.4,1,14,4,Pragyan Ojha,106,ORTHODOX,0.0,Subramaniam Badrinath,12,0.0,MS Dhoni,1,LH_vs_LA,24.537,88.3332,-0.232,3.472,-0.034,0.902,32.0,68.0,0.198,0.034,0.232,16.648,yorker,waist,14.666666666666666,14.666666666666666,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,False,False,1,1,1,1,,,,,,,,,,,,,,,,4
IPL_Men_2_1.14.5,IPL_Men,2,1.14.5,1,14,5,Pragyan Ojha,106,ORTHODOX,0.0,MS Dhoni,1,1.0,Subramaniam Badrinath,12,RH_vs_LA,22.602,81.3672,-0.171,4.809,-0.056,0.496,35.0,33.0,0.11500000000000002,0.056,0.171,15.311,yorker,knee,14.833333333333334,14.833333333333334,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,5
IPL_Men_2_1.14.6,IPL_Men,2,1.14.6,1,14,6,Pragyan Ojha,106,ORTHODOX,0.0,Subramaniam Badrinath,12,0.0,MS Dhoni,1,LH_vs_LA,24.384,87.78240000000001,-0.255,4.628,-0.111,0.752,48.0,37.0,0.14400000000000002,0.111,0.255,15.492,yorker,hip,15.0,15.0,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,False,False,1,1,1,1,,,,,,,,,,,,,,,,6
IPL_Men_2_1.15.1,IPL_Men,2,1.15.1,1,15,1,Kieron Pollard,210,MEDIUM_SEAM,1.0,MS Dhoni,1,1.0,Subramaniam Badrinath,12,RH_vs_RA,34.003,122.41080000000001,-0.457,7.451,-0.137,0.83,37.0,40.0,0.32,0.137,0.457,12.669,full,waist,15.166666666666666,15.166666666666666,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,1
IPL_Men_2_1.15.2,IPL_Men,2,1.15.2,1,15,2,Kieron Pollard,210,MEDIUM_SEAM,1.0,MS Dhoni,1,1.0,Subramaniam Badrinath,12,RH_vs_RA,33.434,120.3624,-0.729,7.713,-0.777,1.08,10.0,37.0,-0.04800000000000004,0.777,0.729,12.407,full,waist,15.333333333333334,15.333333333333334,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,2
IPL_Men_2_1.15.3,IPL_Men,2,1.15.3,1,15,3,Kieron Pollard,210,MEDIUM_SEAM,1.0,Subramaniam Badrinath,12,0.0,MS Dhoni,1,LH_vs_RA,34.432,123.9552,-0.219,6.363,0.015,0.707,41.0,46.0,0.23399999999999999,0.015,0.219,13.757000000000001,full,hip,15.5,15.5,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,3
IPL_Men_2_1.15.4,IPL_Men,2,1.15.4,1,15,4,Kieron Pollard,210,MEDIUM_SEAM,1.0,Subramaniam Badrinath,12,0.0,MS Dhoni,1,LH_vs_RA,34.988,125.9568,-0.607,12.989,-0.017,2.837,5.0,5.0,0.59,0.017,0.607,7.131,short_of_length,head,15.666666666666666,15.666666666666666,A,middle,Kookaburra_Pink,0,1.0,0,1,Wd,1,0,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,4
IPL_Men_2_1.15.5,IPL_Men,2,1.15.5,1,15,5,Kieron Pollard,210,MEDIUM_SEAM,1.0,Subramaniam Badrinath,12,0.0,MS Dhoni,1,LH_vs_RA,32.395,116.62200000000001,-0.607,12.989,-0.017,2.837,65.0,35.0,0.59,0.017,0.607,7.131,short_of_length,head,15.833333333333334,15.833333333333334,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,4
IPL_Men_2_1.15.6,IPL_Men,2,1.15.6,1,15,6,Kieron Pollard,210,MEDIUM_SEAM,1.0,MS Dhoni,1,1.0,Subramaniam Badrinath,12,RH_vs_RA,34.477,124.1172,-0.022,0.385,-0.001,0.095,84.0,40.0,0.020999999999999998,0.001,0.022,19.735,full_toss,below_knee,16.0,16.0,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,5
IPL_Men_2_1.15.7,IPL_Men,2,1.15.7,1,15,7,Kieron Pollard,210,MEDIUM_SEAM,1.0,Subramaniam Badrinath,12,0.0,MS Dhoni,1,LH_vs_RA,34.477,124.1172,-0.572,4.134,-0.45,0.679,38.0,27.0,0.12199999999999994,0.45,0.572,15.986,yorker,hip,16.166666666666668,16.166666666666668,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,6
IPL_Men_2_1.16.1,IPL_Men,2,1.16.1,1,16,1,Pragyan Ojha,106,ORTHODOX,0.0,Subramaniam Badrinath,12,0.0,MS Dhoni,1,LH_vs_LA,24.504,88.21440000000001,-0.076,5.924,0.061,0.844,0.0,0.0,0.137,0.061,0.076,14.196000000000002,full,waist,16.166666666666668,16.166666666666668,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,run out (Abu Nechim),False,False,1,1,1,1,,,,,,,,,,,,,,,,1
IPL_Men_2_1.16.2,IPL_Men,2,1.16.2,1,16,2,Pragyan Ojha,106,ORTHODOX,0.0,Ravindra Jadeja,9,0.0,Subramaniam Badrinath,12,LH_vs_LA,25.009,90.03240000000001,-0.034,5.862,0.087,0.847,41.0,37.0,0.121,0.087,0.034,14.258000000000001,full,waist,16.333333333333332,16.333333333333332,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,False,False,1,1,1,1,,,,,,,,,,,,,,,,2
IPL_Men_2_1.16.3,IPL_Men,2,1.16.3,1,16,3,Pragyan Ojha,106,ORTHODOX,0.0,Ravindra Jadeja,9,0.0,Subramaniam Badrinath,12,LH_vs_LA,24.786,89.2296,-0.002,5.576,0.13,0.7,29.0,35.0,0.132,0.13,0.002,14.544,full,hip,16.5,16.5,A,death,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,False,False,1,1,1,1,,,,,,,,,,,,,,,,3
IPL_Men_2_1.16.4,IPL_Men,2,1.16.4,1,16,4,Pragyan Ojha,106,ORTHODOX,0.0,Subramaniam Badrinath,12,0.0,Ravindra Jadeja,9,LH_vs_LA,24.284,87.4224,-0.244,5.884,-0.197,1.016,16.0,34.0,0.046999999999999986,0.197,0.244,14.236,full,waist,16.666666666666668,16.666666666666668,A,death,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,False,False,1,1,1,1,,,,,,,,,,,,,,,,4
IPL_Men_2_1.16.5,IPL_Men,2,1.16.5,1,16,5,Pragyan Ojha,106,ORTHODOX,0.0,Ravindra Jadeja,9,0.0,Subramaniam Badrinath,12,LH_vs_LA,25.483,91.7388,-0.342,5.798,-0.21,0.926,36.0,26.0,0.13200000000000003,0.21,0.342,14.322000000000001,full,waist,16.833333333333332,16.833333333333332,A,death,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,False,False,1,1,1,1,,,,,,,,,,,,,,,,5
IPL_Men_2_1.16.6,IPL_Men,2,1.16.6,1,16,6,Pragyan Ojha,106,ORTHODOX,0.0,Subramaniam Badrinath,12,0.0,Ravindra Jadeja,9,LH_vs_LA,24.898,89.6328,-0.272,6.55,-0.019,0.656,73.0,35.0,0.253,0.019,0.272,13.57,full,hip,17.0,17.0,A,death,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,False,False,1,1,1,1,,,,,,,,,,,,,,,,6
IPL_Men_2_1.17.1,IPL_Men,2,1.17.1,1,17,1,Kieron Pollard,210,MEDIUM_SEAM,1.0,Subramaniam Badrinath,12,0.0,Ravindra Jadeja,9,LH_vs_RA,33.108,119.18879999999999,-0.408,2.981,-0.299,0.458,0.0,0.0,0.10899999999999999,0.299,0.408,17.139000000000003,yorker,knee,17.166666666666668,17.166666666666668,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,c Harbhajan Singh b Kieron Pollard,False,True,1,1,1,1,,,,,,,,,,,,,,,,1
IPL_Men_2_1.17.2,IPL_Men,2,1.17.2,1,17,2,Kieron Pollard,210,MEDIUM_SEAM,1.0,Ravichandran Ashwin,8,1.0,Ravindra Jadeja,9,RH_vs_RA,34.059,122.6124,-0.279,4.26,-0.091,0.545,80.0,29.0,0.18800000000000003,0.091,0.279,15.860000000000001,yorker,knee,17.333333333333332,17.333333333333332,A,death,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,2
IPL_Men_2_1.17.3,IPL_Men,2,1.17.3,1,17,3,Kieron Pollard,210,MEDIUM_SEAM,1.0,Ravindra Jadeja,9,0.0,Ravichandran Ashwin,8,LH_vs_RA,34.059,122.6124,-0.068,5.84,0.239,0.792,69.0,52.0,0.307,0.239,0.068,14.280000000000001,full,hip,17.5,17.5,A,death,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,3
IPL_Men_2_1.17.4,IPL_Men,2,1.17.4,1,17,4,Kieron Pollard,210,MEDIUM_SEAM,1.0,Ravichandran Ashwin,8,1.0,Ravindra Jadeja,9,RH_vs_RA,32.901,118.44360000000002,-0.689,7.03,-0.424,1.01,5.0,5.0,0.26499999999999996,0.424,0.689,13.09,full,waist,17.666666666666668,17.666666666666668,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,4
IPL_Men_2_1.17.5,IPL_Men,2,1.17.5,1,17,5,Kieron Pollard,210,MEDIUM_SEAM,1.0,Ravichandran Ashwin,8,1.0,Ravindra Jadeja,9,RH_vs_RA,34.447,124.0092,-0.689,7.03,-0.424,1.01,5.0,5.0,0.26499999999999996,0.424,0.689,13.09,full,waist,17.833333333333332,17.833333333333332,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,5
IPL_Men_2_1.17.6,IPL_Men,2,1.17.6,1,17,6,Kieron Pollard,210,MEDIUM_SEAM,1.0,Ravichandran Ashwin,8,1.0,Ravindra Jadeja,9,RH_vs_RA,33.73,121.428,-0.697,10.451,-0.831,1.276,16.0,43.0,-0.134,0.831,0.697,9.669,good_length,chest,18.0,18.0,A,death,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,6
IPL_Men_2_1.18.1,IPL_Men,2,1.18.1,1,18,1,Lasith Malinga,211,FAST_SEAM,1.0,Ravichandran Ashwin,8,1.0,Ravindra Jadeja,9,RH_vs_RA,,,-0.219,7.082,-0.071,0.834,28.0,29.0,0.14800000000000002,0.071,0.219,13.038,full,waist,18.166666666666668,18.166666666666668,A,death,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,run out (Harbhajan Singh),True,True,1,1,0,0,,,,,,,,,,,,,,,,1
IPL_Men_2_1.18.2,IPL_Men,2,1.18.2,1,18,2,Lasith Malinga,211,FAST_SEAM,1.0,Shadab Jakati,10,0.0,Ravindra Jadeja,9,LH_vs_RA,,,,,,,5.0,5.0,,,,,unknown,unknown,18.333333333333332,18.333333333333332,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,False,True,0,0,0,0,,,,,,,,,,,,,,,,2
IPL_Men_2_1.18.3,IPL_Men,2,1.18.3,1,18,3,Lasith Malinga,211,FAST_SEAM,1.0,Shadab Jakati,10,0.0,Ravindra Jadeja,9,LH_vs_RA,39.745,143.082,-0.161,3.197,-0.14,0.363,39.0,41.0,0.02099999999999999,0.14,0.161,16.923000000000002,yorker,knee,18.5,18.5,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,3
IPL_Men_2_1.18.4,IPL_Men,2,1.18.4,1,18,4,Lasith Malinga,211,FAST_SEAM,1.0,Shadab Jakati,10,0.0,Ravindra Jadeja,9,LH_vs_RA,38.885,139.986,0.014,2.068,0.039,0.262,48.0,39.0,0.025,0.039,0.014,18.052,yorker,below_knee,18.666666666666668,18.666666666666668,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,4
