bowler_id,bowler_name,bowling_style,is_right_armed,career_deliveries,career_wide_rate,career_no_ball_rate,formats_played,career_avg_speed_kmh,career_speed_std,career_speed_min,career_speed_max,career_speed_q25,career_speed_q75,career_speed_samples,career_speed_cv,career_avg_pitch_x,career_avg_pitch_y,career_pitch_x_std,career_pitch_y_std,career_avg_stumps_x,career_avg_stumps_y,career_avg_lateral_swing,career_swing_std,career_traj_samples,dtype_pct_full,dtype_pct_full_toss,dtype_pct_good_length,dtype_pct_short,dtype_pct_short_of_length,dtype_pct_unknown,dtype_pct_yorker,avg_speed_death,avg_speed_mid,avg_speed_pp
125,Murali Kartik,SEAM,0.0,515,0.03107,0.00194,IPL_Men,91.6132,7.78056,70.6788,141.4224,86.7825,95.6457,478.0,0.0849,-0.04652,5.09051,0.25017,1.49946,-0.03272,0.59355,0.0138,0.16972,466.0,0.32621,0.01942,0.02524,0.0,0.0,0.06602,0.56311,92.28721,91.34081,91.85736
126,Rahul Sharma,SEAM,0.0,507,0.00592,0.0,IPL_Men,92.21045,5.73787,75.348,134.4636,89.4762,94.4649,444.0,0.0622,-0.08726,5.41992,0.23176,1.81124,-0.11065,0.6748,-0.02339,0.15322,437.0,0.35897,0.03156,0.06509,0.0,0.00197,0.11243,0.42998,93.59688,91.90324,92.37204
127,Robin Uthappa,unknown,1.0,2,0.0,0.0,IPL_Men,93.14175,4.71673,82.7676,124.2612,90.5796,97.596,105.0,0.0434,-0.12505,5.4521,0.25363,1.58025,-0.04709,0.70603,0.09138,0.20212,105.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.39757,121.7758,129.56412
128,Sachin Rana,SEAM,0.0,12,0.0,0.0,IPL_Men,118.0683,6.28511,108.6264,131.076,114.6762,121.4262,12.0,0.0532,0.27808,8.126,0.42174,1.84474,0.13633,0.72392,-0.14175,0.33455,12.0,0.25,0.0,0.66667,0.0,0.0,0.0,0.08333,124.25422,118.0683,128.92869
130,Sourav Ganguly,MEDIUM_SEAM,1.0,61,0.0,0.01639,IPL_Men,108.09708,9.28095,80.8128,126.1044,107.4996,114.012,61.0,0.0859,-0.06995,6.74452,0.20014,1.77758,0.07175,0.59318,0.1417,0.12668,61.0,0.59016,0.01639,0.19672,0.0,0.01639,0.0,0.18033,107.3451,108.28124,130.39351
137,Amit Singh,SEAM,0.0,204,0.03431,0.0,IPL_Men,119.20935,9.87668,81.2808,136.5408,111.1104,127.17,195.0,0.0829,-0.3003,7.48231,0.23885,2.01447,-0.04622,0.77609,0.25408,0.19216,191.0,0.43137,0.01471,0.38235,0.0,0.01471,0.04412,0.11275,114.35674,121.76687,123.17294
138,Ankeet Chavan,SEAM,0.0,225,0.03111,0.0,IPL_Men,87.40499,5.64326,75.2688,127.6596,83.8827,89.8866,200.0,0.0646,-0.04102,5.15205,0.23724,1.26258,-0.00486,0.66182,0.03615,0.18153,199.0,0.30222,0.00889,0.01333,0.0,0.0,0.08444,0.59111,86.05998,87.31003,87.74562
139,Ashok Menaria,SEAM,0.0,20,0.0,0.0,IPL_Men,84.66821,4.85125,77.2668,93.9276,81.4158,88.1064,19.0,0.0573,-0.29332,5.23953,0.2147,1.40527,-0.13179,0.61453,0.16153,0.13546,19.0,0.25,0.0,0.05,0.0,0.0,0.05,0.65,83.24325,81.46224,89.2398
140,Deepak Chahar,MEDIUM_SEAM,1.0,1497,0.03941,0.00401,IPL_Men,129.18089,7.12619,98.3592,144.3528,126.5184,134.0064,1413.0,0.0552,-0.15854,7.91464,0.30131,2.5405,-0.03085,0.86108,0.12769,0.27979,1400.0,0.34202,0.02004,0.37007,0.02138,0.08283,0.04342,0.12024,123.12521,126.36848,131.02542
144,Pankaj Singh,SEAM,0.0,127,0.00787,0.0,IPL_Men,129.54931,8.69421,73.0188,142.6428,129.4632,133.4133,124.0,0.0671,-0.18184,8.25365,0.33433,1.57173,-0.11285,0.91173,0.06899,0.27009,123.0,0.33858,0.00787,0.5748,0.0,0.03937,0.01575,0.02362,123.74115,131.75868,130.37662
147,Siddharth Trivedi,SEAM,0.0,692,0.02601,0.00434,IPL_Men,119.89912,8.9742,57.4776,139.4316,114.624,125.6436,641.0,0.0748,-0.17275,7.82602,0.18912,1.57149,0.00096,0.81726,0.17372,0.18347,637.0,0.45376,0.0,0.40751,0.0,0.0289,0.05202,0.0578,117.64779,120.44056,124.9686
148,Stuart Binny,SEAM,1.0,1039,0.02502,0.00289,IPL_Men,123.4742,8.38897,80.4744,147.0276,119.5344,128.7252,769.0,0.0679,-0.26881,7.06623,0.27119,2.21866,-0.14684,0.77897,0.12197,0.22373,766.0,0.36862,0.01347,0.20115,0.00481,0.03369,0.22714,0.15111,119.86738,123.27932,126.83351
149,Sumit Narwal,SEAM,0.0,14,0.14286,0.0,IPL_Men,126.98806,8.0247,109.242,136.0296,125.2944,132.5916,13.0,0.0632,-0.34854,7.49515,0.29805,1.78574,-0.17538,0.73369,0.17315,0.17405,13.0,0.28571,0.0,0.5,0.0,0.0,0.07143,0.14286,124.25422,123.17136,126.98806
150,Shanthakumaran Sreesanth,SEAM,0.0,218,0.01376,0.03211,IPL_Men,134.76244,6.23059,91.2708,155.7936,132.2028,138.1464,173.0,0.0462,-0.15991,7.12293,0.22012,1.96171,-0.0604,0.74857,0.0995,0.19633,169.0,0.41284,0.01835,0.30734,0.00459,0.04128,0.07339,0.1422,133.49511,135.74774,134.67638
151,Abhimanyu Mithun,SEAM,1.0,44,0.04545,0.0,IPL_Men,131.40334,8.91157,104.7384,140.8356,130.8564,136.9116,41.0,0.0678,-0.17629,8.1662,0.43475,2.91439,0.04778,0.88127,0.22407,0.25186,41.0,0.31818,0.02273,0.31818,0.0,0.20455,0.0,0.13636,128.32265,128.8314,133.4583
154,Asad Pathan,SEAM,0.0,6,0.0,0.0,IPL_Men,82.3962,2.89014,79.6428,87.3072,80.4483,83.6253,6.0,0.0351,-0.123,4.9405,0.09136,1.39051,-0.26617,0.7975,-0.14317,0.11085,6.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.66667,82.3962,123.17136,128.92869
156,Cheteshwar Pujara,LEG_SPIN,1.0,6,0.0,0.0,IPL_Men,78.7626,4.73871,72.5112,87.1092,77.5431,79.1829,6.0,0.0602,-0.08933,6.23917,0.18789,2.33617,-0.06833,0.59767,0.021,0.15779,6.0,0.5,0.0,0.16667,0.0,0.0,0.0,0.33333,78.7626,86.51212,88.8083
157,Harshal Patel,MEDIUM_SEAM,1.0,1327,0.03994,0.00754,IPL_Men,127.67255,9.0401,88.704,144.2592,119.1897,135.0216,1246.0,0.0708,-0.21082,7.38723,0.46021,3.06531,-0.01166,0.79594,0.19916,0.34488,1191.0,0.29616,0.05275,0.29314,0.0113,0.10249,0.06933,0.17483,127.07916,127.43109,129.8563
160,Raju Bhatkal,SEAM,0.0,12,0.0,0.0,IPL_Men,108.7242,11.16968,81.1188,122.4936,104.8761,115.7418,12.0,0.1027,-0.24717,7.12808,0.1866,2.03381,0.04358,0.6405,0.29075,0.1504,12.0,0.41667,0.0,0.41667,0.0,0.0,0.0,0.16667,124.25422,108.7242,128.92869
162,Sreenath Aravind,MEDIUM_SEAM,0.0,500,0.03,0.002,IPL_Men,127.60789,6.20401,103.5936,144.09,124.1604,131.94,462.0,0.0486,0.12992,7.57214,0.35623,2.30549,-0.02469,0.83781,-0.15461,0.32006,451.0,0.326,0.036,0.428,0.0,0.032,0.076,0.102,125.05448,127.13141,128.99793
164,Virat Kohli,MEDIUM_SEAM,1.0,450,0.00222,0.00667,IPL_Men,104.6859,6.26495,81.2016,125.7156,100.3752,108.6048,308.0,0.0598,-0.24202,5.40753,0.36844,2.38952,-0.06362,0.58701,0.1784,0.25219,289.0,0.23111,0.06,0.08667,0.0,0.00889,0.32444,0.28889,104.06252,107.68517,130.39351
165,Zaheer Khan,FAST_SEAM,0.0,2850,0.01789,0.00105,IPL_Men,131.38545,6.33282,73.2348,174.5388,128.835,135.3456,2118.0,0.0482,-0.00528,7.02839,0.34745,2.28225,-0.08911,0.75156,-0.08383,0.28073,2077.0,0.37193,0.02702,0.21789,0.00175,0.02737,0.23088,0.12316,130.21778,131.75267,132.52998
166,Vinay Kumar,SEAM,1.0,1643,0.02009,0.00487,IPL_Men,129.19629,7.96684,84.8772,142.7544,128.0808,133.407,1420.0,0.0617,-0.17451,7.56977,0.31434,2.71629,-0.14814,0.83263,0.02637,0.23445,1363.0,0.2818,0.04504,0.3524,0.00548,0.07121,0.12903,0.11503,127.09344,130.03255,131.14087
167,Aaron Finch,ORTHODOX,0.0,307,0.00977,0.0,IPL_Men,83.32774,7.89585,71.4888,106.9344,78.0678,85.1886,175.0,0.0948,-0.18557,4.95638,0.21917,1.56237,-0.08716,0.57745,0.09841,0.16794,174.0,0.22476,0.01303,0.00977,0.0,0.0,0.41042,0.34202,83.15217,84.9568,82.566
168,Colin Ingram,unknown,0.0,6,0.0,0.0,IPL_Men,93.14175,4.71673,82.7676,124.2612,90.5796,97.596,105.0,0.0434,-0.12505,5.4521,0.25363,1.58025,-0.04709,0.70603,0.09138,0.20212,105.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.39757,121.7758,129.56412
169,Morne Morkel,FAST_SEAM,1.0,10444,0.01388,0.00565,IPL_Men,139.53265,4.97286,84.3516,152.7912,136.701,142.929,7267.0,0.0356,-0.19142,7.56281,0.37896,2.12015,-0.06055,0.96106,0.13086,0.27453,7219.0,0.33474,0.00785,0.2365,0.00048,0.04433,0.28294,0.09316,138.87591,140.32304,140.68303
170,David Warner,LEG_SPIN,1.0,94,0.01064,0.01064,IPL_Men,98.53336,20.01683,76.14,133.3944,81.4428,119.1303,82.0,0.2031,-0.04436,5.3313,0.32827,2.23065,-0.12781,0.85296,-0.08344,0.30668,77.0,0.35106,0.03191,0.08511,0.0,0.01064,0.1383,0.38298,96.73852,115.13565,88.8083
172,Kevin Pietersen,OFF_SPIN,1.0,118,0.0339,0.0,IPL_Men,85.90417,7.31303,69.804,129.8952,82.8216,88.6752,111.0,0.0851,-0.21886,4.77534,0.39422,1.43977,-0.12946,0.73085,0.0894,0.26833,110.0,0.30508,0.02542,0.00847,0.0,0.0,0.02542,0.63559,82.93285,91.52095,92.21472
173,Roelof van der Merwe,ORTHODOX,0.0,128,0.01562,0.0,IPL_Men,94.20201,7.4966,80.9604,128.6352,89.8524,95.472,115.0,0.0796,-0.06596,4.55223,0.1816,1.58671,-0.00062,0.59154,0.06534,0.12571,112.0,0.23438,0.04688,0.01562,0.0,0.0,0.07812,0.625,97.07572,94.6485,87.95025
175,Mahela Jayawardene,MEDIUM_SEAM,1.0,30,0.0,0.0,IPL_Men,85.96344,6.14985,74.466,105.6024,81.7344,88.4691,30.0,0.0715,0.2,3.71043,0.23057,1.89272,0.19863,0.62533,-0.00137,0.14056,30.0,0.2,0.23333,0.0,0.0,0.0,0.0,0.56667,85.96344,127.43109,130.39351
176,Doug Bracewell,SEAM,0.0,497,0.02213,0.0,IPL_Men,135.41436,4.23856,113.6052,143.9604,134.1279,137.8197,192.0,0.0313,-0.35861,6.9672,0.23144,2.20736,-0.16327,0.78215,0.19534,0.18005,191.0,0.20523,0.00402,0.08249,0.00201,0.02012,0.60966,0.07646,134.41729,135.65959,137.71292
177,Andre Russell,FAST_SEAM,1.0,2278,0.03863,0.00615,IPL_Men,134.67631,8.16937,84.4632,148.5144,132.5097,139.7673,2012.0,0.0607,-0.25252,8.06936,0.27309,2.96927,-0.04944,0.97235,0.20308,0.27942,1954.0,0.20939,0.04126,0.3468,0.00176,0.15979,0.10623,0.13477,133.54542,134.91819,137.30524
178,Cameron White,SEAM,0.0,32,0.0625,0.0,IPL_Men,84.5892,4.5293,77.6952,97.47,81.954,86.4684,31.0,0.0535,-0.2331,4.88381,0.19689,1.42262,-0.30387,0.62119,-0.07077,0.25359,31.0,0.40625,0.0,0.0,0.0,0.0,0.0,0.59375,124.25422,84.5892,128.92869
180,Dale Steyn,FAST_SEAM,1.0,9105,0.01219,0.00044,IPL_Men,138.58341,5.46201,67.0068,154.4004,135.72,142.002,6305.0,0.0394,-0.12267,7.5665,0.3027,2.06498,-0.05071,0.8852,0.07196,0.23791,6268.0,0.37683,0.0056,0.19176,0.0,0.05898,0.28655,0.08029,138.32188,138.97944,138.85244
181,Dan Christian,MEDIUM_SEAM,1.0,676,0.03402,0.00296,IPL_Men,125.68029,9.87648,95.5584,143.0424,117.4554,133.4151,654.0,0.0786,-0.09876,7.43854,0.4334,2.38196,0.05066,0.82041,0.14942,0.33624,644.0,0.3787,0.01183,0.3358,0.00444,0.05769,0.0355,0.17604,123.60386,125.95695,132.02877
182,JP Duminy,SEAM,0.0,2564,0.0234,0.00039,IPL_Men,86.49522,5.26325,70.6176,144.3528,83.1996,89.1504,1869.0,0.0609,-0.0481,4.81117,0.31017,1.36162,-0.05437,0.6292,-0.00627,0.2175,1865.0,0.23089,0.01989,0.00858,0.0,0.0,0.2344,0.50624,85.99567,87.59214,87.3353
183,Juan Theron,MEDIUM_SEAM,1.0,77,0.05195,0.01299,IPL_Men,131.7456,13.587,43.2,143.3124,131.3928,138.7188,77.0,0.1031,-0.24159,5.93611,0.29517,2.48927,-0.02607,0.61215,0.21553,0.17099,74.0,0.37662,0.06494,0.19481,0.01299,0.0,0.03896,0.31169,131.58279,130.12575,135.23705
184,Darren Bravo,MEDIUM_SEAM,1.0,6,0.0,0.0,IPL_Men,123.52824,1.67894,121.2768,125.406,122.904,124.974,5.0,0.0136,-0.5986,9.9574,0.2734,1.29936,-0.2806,1.1322,0.318,0.35217,5.0,0.0,0.0,0.83333,0.0,0.16667,0.0,0.0,124.38227,123.52824,130.39351
185,Daniel Harris,SEAM,0.0,18,0.0,0.0,IPL_Men,118.598,6.00057,104.1012,128.1852,115.9191,122.0976,18.0,0.0506,-0.2435,5.57594,0.16612,2.26369,-0.1285,0.60517,0.115,0.12238,18.0,0.22222,0.05556,0.22222,0.0,0.0,0.0,0.5,116.8314,119.4813,128.92869
186,David Hussey,SEAM,0.0,205,0.01951,0.0,IPL_Men,94.84669,9.01576,69.1704,118.7892,88.6716,98.9523,178.0,0.0951,0.02506,4.4728,0.33137,1.845,0.00964,0.62152,-0.01542,0.2502,174.0,0.22439,0.07317,0.01951,0.0,0.0,0.10732,0.57561,93.58504,96.65931,98.07055
188,Dimitri Mascarenhas,SEAM,0.0,121,0.00826,0.0,IPL_Men,121.25762,6.32552,109.3572,145.1664,117.1215,125.0631,110.0,0.0522,-0.33336,7.20271,0.13359,1.44825,-0.04999,0.72401,0.28337,0.13356,110.0,0.57851,0.00826,0.23967,0.0,0.00826,0.09091,0.07438,119.23497,121.18715,123.21222
190,Ryan Harris,SEAM,0.0,183,0.01639,0.0,IPL_Men,138.62478,3.65192,122.9148,146.4192,136.6992,140.7834,146.0,0.0263,-0.15476,7.52703,0.23998,2.03844,0.03371,0.86013,0.18847,0.21794,146.0,0.39344,0.01093,0.28415,0.0,0.05464,0.12568,0.13115,138.7782,138.45136,138.67284
192,Stuart Broad,FAST_SEAM,1.0,13860,0.00325,0.00224,IPL_Men,134.40537,4.51982,73.89,153.1332,131.778,137.3184,11365.0,0.0336,-0.24608,7.09841,0.36036,1.89956,-0.08079,0.84945,0.16529,0.26268,11352.0,0.48124,0.00519,0.18463,0.00022,0.04156,0.1461,0.14105,133.739,135.64771,135.34132
193,James Faulkner,SEAM,0.0,3513,0.02106,0.00313,IPL_Men,128.74477,8.0647,33.732,148.9068,125.4798,134.2908,2827.0,0.0626,0.05017,6.7148,0.32903,2.2247,-0.10752,0.79852,-0.15769,0.27904,2790.0,0.37176,0.0242,0.20808,0.00085,0.02078,0.17791,0.19641,128.35761,128.77151,130.97339
194,Azhar Mahmood,SEAM,0.0,552,0.01812,0.00906,IPL_Men,125.00484,8.25808,82.9332,137.0808,123.3684,129.834,489.0,0.0661,-0.26824,7.19381,0.2634,2.7896,-0.04408,0.80416,0.22416,0.23051,471.0,0.31884,0.05072,0.26812,0.00362,0.08514,0.10326,0.17029,124.65762,124.40805,127.14292
196,Brett Lee,FAST_SEAM,1.0,587,0.02385,0.00511,IPL_Men,139.52902,6.79365,97.7256,156.8664,137.322,143.4879,534.0,0.0487,-0.19112,7.65975,0.25537,3.05745,-0.07688,0.82972,0.11424,0.20598,518.0,0.30835,0.03748,0.27939,0.01193,0.12947,0.06985,0.16354,138.54755,139.643,140.22654
198,Jacques Kallis,FAST_SEAM,1.0,1764,0.01587,0.0034,IPL_Men,131.01629,5.69376,72.2988,145.5192,128.52,134.6004,1553.0,0.0435,-0.30517,7.78661,0.25474,2.36709,-0.08937,0.87995,0.2158,0.23587,1526.0,0.39796,0.01814,0.27211,0.0051,0.10317,0.10204,0.10147,131.12809,130.42939,132.69536
199,James Pattinson,FAST_SEAM,1.0,2445,0.01677,0.01391,IPL_Men,137.79271,5.81184,27.63,153.5652,136.0584,140.6034,2007.0,0.0422,-0.27363,7.35827,0.3186,2.30979,-0.06102,0.86514,0.21261,0.25018,1995.0,0.36728,0.01268,0.27607,0.00532,0.05031,0.11043,0.17791,137.57265,137.90175,138.50581
200,Ryan ten Doeschate,SEAM,0.0,332,0.03916,0.00602,IPL_Men,120.05322,7.57778,94.842,137.2716,117.2394,124.866,300.0,0.0631,-0.18544,6.53942,0.27179,2.67049,0.09768,0.61315,0.28313,0.22898,286.0,0.39759,0.04518,0.2259,0.0,0.03614,0.05422,0.24096,121.05345,118.15188,126.0306
201,Shakib Al Hasan,ORTHODOX,0.0,9114,0.00691,0.0,IPL_Men,81.70573,5.44802,65.3904,137.4444,77.913,84.9915,6060.0,0.0667,-0.0899,4.64847,0.2785,1.10816,-0.03901,0.64638,0.05089,0.2236,6052.0,0.1422,0.00987,0.00143,0.0,0.0,0.31589,0.53061,80.87893,83.29084,83.02956
202,Brendon McCullum,MEDIUM_SEAM,1.0,19,0.0,0.0,IPL_Men,106.2285,3.58111,98.9388,110.8872,104.8581,108.3726,12.0,0.0337,-0.43242,7.74942,0.10034,1.6373,-0.15675,0.59683,0.27567,0.19447,12.0,0.31579,0.0,0.26316,0.0,0.0,0.31579,0.10526,106.2285,127.43109,130.39351
203,Sunil Narine,OFF_SPIN,1.0,5437,0.01343,0.00092,IPL_Men,91.92653,5.90924,72.4176,144.4068,88.1298,95.4666,4555.0,0.0643,-0.16217,5.56309,0.25627,1.24196,-0.00397,0.71035,0.1582,0.2541,4544.0,0.46055,0.00552,0.01324,0.0,0.00018,0.12912,0.39139,91.95474,91.8268,92.12027
204,Marchant de Lange,SEAM,0.0,253,0.05534,0.00791,IPL_Men,139.6485,5.27245,115.3872,148.77,136.8612,143.1252,193.0,0.0378,-0.23444,7.79663,0.19844,2.95454,-0.0703,0.9433,0.16414,0.18414,186.0,0.16601,0.04743,0.35968,0.0,0.07905,0.24111,0.10672,138.44709,140.15235,140.77864
207,Clint McKay,SEAM,0.0,1080,0.0287,0.0,IPL_Men,129.62001,5.86845,103.77,139.59,128.3436,132.9192,1029.0,0.0453,-0.20215,6.71729,0.2688,1.46276,0.0053,0.84126,0.20745,0.21619,1027.0,0.60093,0.00278,0.175,0.0,0.0037,0.02685,0.19074,126.27312,130.11697,131.47036
209,James Franklin,SEAM,0.0,349,0.01146,0.00287,IPL_Men,122.65665,6.45728,92.16,135.414,119.7684,126.4176,301.0,0.0526,-0.01807,6.9174,0.3774,2.10219,-0.10161,0.77123,-0.08353,0.24768,300.0,0.46132,0.01433,0.24928,0.0,0.02292,0.05444,0.19771,123.65302,121.1587,116.4876
210,Kieron Pollard,MEDIUM_SEAM,1.0,1511,0.05427,0.00331,IPL_Men,114.96815,9.35548,74.5344,137.8224,109.0782,122.3604,1395.0,0.0814,-0.25954,7.07295,0.3747,2.29162,0.02417,0.83847,0.28371,0.25577,1379.0,0.409,0.02052,0.26803,0.00397,0.04368,0.05824,0.19656,114.22411,115.86742,118.7736
211,Lasith Malinga,FAST_SEAM,1.0,5660,0.03657,0.00618,IPL_Men,132.19001,8.51143,81.99,155.376,129.6252,137.8737,4624.0,0.0644,-0.08587,6.4887,0.25042,3.31133,-0.08001,0.70986,0.00586,0.18763,4415.0,0.20512,0.08339,0.20495,0.00336,0.08039,0.19488,0.22792,131.79309,131.81133,132.96501
213,Mitchell Johnson,FAST_SEAM,0.0,7489,0.0195,0.00401,IPL_Men,140.79491,6.03957,21.366,157.5828,138.6288,144.4788,7035.0,0.0429,-0.02052,7.48857,0.33394,2.57916,-0.13449,0.92165,-0.11398,0.30411,6994.0,0.36948,0.01963,0.27827,0.00214,0.10108,0.04513,0.18427,140.19246,141.06348,142.29127
214,Robin Peterson,SEAM,0.0,935,0.00535,0.0,IPL_Men,84.20882,5.12325,67.914,143.1072,81.72,86.04,761.0,0.0608,-0.08146,4.83323,0.23033,1.16905,-0.03844,0.67605,0.04302,0.19728,755.0,0.22139,0.01176,0.00642,0.0,0.0,0.15829,0.60214,83.83462,85.65435,84.2133
215,Thisara Perera,MEDIUM_SEAM,1.0,4016,0.01743,0.001,IPL_Men,128.97205,7.41076,82.0692,157.8204,126.7416,133.2324,2973.0,0.0575,-0.26995,7.74277,0.23732,2.10519,-0.1384,0.84339,0.13155,0.19056,2943.0,0.31599,0.01121,0.30951,0.00075,0.04382,0.24278,0.07595,128.17908,130.01558,130.39351
216,Alfonso Thomas,SEAM,0.0,87,0.02299,0.01149,IPL_Men,130.57852,10.93312,96.4368,142.2324,130.0572,137.2284,85.0,0.0837,-0.28149,7.15351,0.32231,3.55182,-0.02681,0.70288,0.25468,0.21085,80.0,0.2069,0.09195,0.26437,0.0,0.14943,0.08046,0.2069,127.57721,123.17136,132.67944
217,Angelo Mathews,MEDIUM_SEAM,1.0,5396,0.00927,0.00056,IPL_Men,123.3156,6.43181,43.5204,143.4456,120.8322,127.0584,4099.0,0.0522,-0.26734,7.22979,0.27672,1.80652,-0.05463,0.80629,0.21271,0.20864,4090.0,0.49815,0.00852,0.16438,0.00148,0.0354,0.21145,0.08062,123.19584,123.45202,123.47191
219,Graeme Smith,OFF_SPIN,1.0,36,0.0,0.0,IPL_Men,84.50441,3.86914,80.316,94.4532,82.404,85.1364,29.0,0.0458,0.24308,4.26265,0.1743,1.60042,0.04142,0.52323,-0.20165,0.10134,26.0,0.13889,0.08333,0.0,0.0,0.0,0.25,0.52778,84.50441,86.56654,88.28374
220,Jesse Ryder,SEAM,0.0,127,0.03937,0.00787,IPL_Men,117.79409,7.02079,100.4796,129.8736,113.112,124.1676,93.0,0.0596,-0.17201,5.8214,0.26076,1.74422,0.03231,0.63296,0.20432,0.16988,93.0,0.3622,0.01575,0.07087,0.0,0.0,0.23622,0.31496,117.59827,117.89482,117.2142
221,Mitchell Marsh,MEDIUM_SEAM,1.0,3543,0.01016,0.00452,IPL_Men,130.4454,5.64888,88.2936,146.1708,127.8756,134.0532,2139.0,0.0433,-0.14833,6.97975,0.32344,2.11858,-0.02341,0.84805,0.12492,0.23996,2124.0,0.29269,0.00931,0.15721,0.00085,0.02173,0.38837,0.12983,130.40114,130.50419,132.19387
222,Nathan McCullum,unknown,0.0,1889,0.00794,0.0,IPL_Men,88.66177,5.26392,72.3852,107.2224,85.446,92.1816,741.0,0.0594,-0.13469,4.79872,0.29387,1.3568,-0.04709,0.64785,0.0876,0.23682,737.0,0.1154,0.00424,0.00265,0.00053,0.0,0.53944,0.33774,88.28184,89.68783,91.96836
223,Wayne Parnell,SEAM,0.0,1811,0.03092,0.00497,IPL_Men,137.03273,5.23936,88.8336,155.9772,134.2584,140.5692,1361.0,0.0382,0.01999,7.57557,0.32403,2.48743,-0.11923,0.85088,-0.13922,0.27438,1336.0,0.27167,0.01822,0.28658,0.00276,0.06074,0.24186,0.11817,136.82978,136.90691,137.66457
224,Johan Botha,SEAM,0.0,661,0.02269,0.0,IPL_Men,87.84385,6.79087,65.9736,131.256,82.7424,92.9196,617.0,0.0773,-0.05125,4.67803,0.31894,1.28417,0.05736,0.67019,0.10862,0.25596,612.0,0.22995,0.03026,0.00454,0.0,0.00151,0.04085,0.69289,87.8874,86.99886,89.43553
225,Paul Collingwood,MEDIUM_SEAM,1.0,117,0.0,0.0,IPL_Men,98.6084,8.69894,78.8364,127.7172,93.7674,101.4642,103.0,0.0882,-0.07275,5.30175,0.33446,1.74744,-0.08437,0.63024,-0.01162,0.2047,103.0,0.46154,0.04274,0.07692,0.0,0.0,0.00855,0.41026,98.72665,95.6817,130.39351
226,Ross Taylor,OFF_SPIN,1.0,6,0.0,0.0,IPL_Men,85.76454,4.76166,70.4754,101.4408,83.2446,88.5663,253.5,0.0577,-0.08388,4.67617,0.31081,1.21174,0.02247,0.65099,0.08884,0.23035,252.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85.67964,86.56654,88.28374
227,Shane Watson,MEDIUM_SEAM,1.0,3916,0.02171,0.00255,IPL_Men,130.52316,5.6624,88.0272,157.4208,127.4166,134.433,3759.0,0.0434,-0.20173,6.88264,0.29753,2.26117,-0.03899,0.80069,0.16274,0.21767,3704.0,0.48876,0.02349,0.19765,0.00281,0.05388,0.03396,0.19944,130.20184,130.61381,132.38076
228,Shaun Tait,SEAM,0.0,523,0.09751,0.01338,IPL_Men,143.94301,4.83644,117.4896,154.5696,141.6276,147.3156,485.0,0.0336,-0.21981,7.4802,0.31882,3.07908,-0.07667,0.80035,0.14313,0.22062,465.0,0.28298,0.0478,0.25048,0.00382,0.14914,0.06119,0.20459,142.76743,144.08399,145.04899
229,Brad Hodge,SEAM,0.0,18,0.0,0.0,IPL_Men,86.22765,4.57646,80.7804,101.9988,84.3759,86.598,16.0,0.0531,0.02506,4.64869,0.20905,1.6038,-0.01856,0.57344,-0.04362,0.24734,16.0,0.33333,0.05556,0.0,0.0,0.0,0.11111,0.5,124.25422,87.33348,84.3846
231,Brad Hogg,SEAM,0.0,466,0.01502,0.00215,IPL_Men,87.06126,6.82868,68.5368,135.8424,84.3408,89.7984,441.0,0.0784,0.00932,4.69718,0.22546,1.66808,-0.11472,0.68348,-0.12405,0.2939,434.0,0.28326,0.05794,0.02146,0.0,0.0,0.05579,0.58155,86.9421,87.03347,88.3234
232,Kevon Cooper,SEAM,0.0,600,0.03833,0.00167,IPL_Men,124.62398,11.28104,56.4732,140.2848,114.192,133.1676,547.0,0.0905,-0.30172,6.12172,0.30516,2.75526,-0.06344,0.71725,0.23828,0.18643,526.0,0.285,0.06667,0.215,0.0,0.02833,0.06833,0.33667,123.91314,125.91863,118.80615
233,AB de Villiers,MEDIUM_SEAM,1.0,136,0.03676,0.0,IPL_Men,118.84335,5.10641,104.1876,127.5768,117.144,121.9968,99.0,0.043,-0.17061,7.52075,0.21918,2.30652,-0.05226,0.82596,0.11834,0.20876,99.0,0.27206,0.0,0.28676,0.0,0.05882,0.24265,0.13971,118.86259,118.2276,130.39351
234,Andrew McDonald,SEAM,0.0,73,0.0137,0.0,IPL_Men,118.51762,7.70834,98.3412,131.9868,112.824,124.5168,73.0,0.065,-0.21792,6.47315,0.30403,1.89677,-0.10706,0.73849,0.11086,0.20164,72.0,0.58904,0.0274,0.15068,0.0,0.0274,0.0137,0.19178,116.571,118.1546,124.155
236,Chris Gayle,OFF_SPIN,1.0,638,0.03605,0.00157,IPL_Men,90.73134,9.87124,68.4612,115.884,83.8224,96.4044,569.0,0.1088,0.03539,4.25627,0.31182,1.57558,0.0886,0.65287,0.05321,0.22799,560.0,0.18339,0.07367,0.01097,0.0,0.0,0.04545,0.68652,89.32115,98.72008,99.03731
